"smCOG name","main annotation","TAILORING","TRANSPORT","CORE","REGULATOR","OTHER"
"SMCOG19467","OTHER","0","0","0","0","4"
"SMCOG19468","OTHER","0","0","0","0","4"
"SMCOG19469","OTHER","0","0","0","0","4"
"SMCOG19470","OTHER","0","0","0","0","4"
"SMCOG19471","OTHER","0","0","0","0","4"
"SMCOG19472","OTHER","0","0","0","0","4"
"SMCOG19473","CORE","0","0","4","0","0"
"SMCOG19474","OTHER","0","0","0","0","4"
"SMCOG19475","OTHER","0","0","0","0","4"
"SMCOG19476","OTHER","0","0","0","0","4"
"SMCOG19477","OTHER","0","0","0","0","4"
"SMCOG19478","OTHER","0","0","0","0","4"
"SMCOG19479","OTHER","1","0","0","0","3"
"SMCOG19480","REGULATOR","0","0","0","2","2"
"SMCOG19481","TAILORING","2","0","0","0","2"
"SMCOG19482","OTHER","0","0","0","0","4"
"SMCOG19483","REGULATOR","0","0","0","4","0"
"SMCOG19484","OTHER","0","0","0","0","4"
"SMCOG19485","OTHER","0","0","0","0","4"
"SMCOG19486","OTHER","0","0","0","0","4"
"SMCOG19487","OTHER","0","1","0","0","3"
"SMCOG19488","OTHER","0","0","0","0","4"
"SMCOG19489","OTHER","0","0","0","0","4"
"SMCOG19490","OTHER","0","0","0","0","4"
"SMCOG19491","OTHER","0","0","0","0","4"
"SMCOG19492","OTHER","0","0","0","0","4"
"SMCOG19493","OTHER","0","0","0","0","4"
"SMCOG19494","OTHER","0","0","0","0","4"
"SMCOG19495","OTHER","0","0","0","0","4"
"SMCOG19496","OTHER","0","0","0","0","4"
"SMCOG19497","OTHER","0","0","0","0","4"
"SMCOG19498","OTHER","0","0","0","0","4"
"SMCOG19499","OTHER","0","0","0","0","4"
"SMCOG19500","OTHER","0","0","0","0","4"
"SMCOG19501","OTHER","0","0","0","0","4"
"SMCOG19502","OTHER","0","0","0","0","4"
"SMCOG19503","OTHER","0","0","0","0","4"
"SMCOG19504","OTHER","0","1","0","0","3"
"SMCOG19505","OTHER","0","0","0","0","4"
"SMCOG19506","CORE","0","0","3","0","1"
"SMCOG19507","REGULATOR","0","0","0","4","0"
"SMCOG19508","OTHER","0","0","0","0","4"
"SMCOG19509","TAILORING","3","0","0","0","1"
"SMCOG19510","OTHER","0","0","0","0","4"
"SMCOG19511","OTHER","0","0","0","0","4"
"SMCOG19512","OTHER","0","0","0","0","4"
"SMCOG19513","OTHER","0","0","0","0","4"
"SMCOG19514","OTHER","0","0","0","0","4"
"SMCOG19515","OTHER","0","0","0","0","4"
"SMCOG19516","OTHER","0","0","0","0","4"
"SMCOG19517","OTHER","0","0","0","0","4"
"SMCOG19518","OTHER","0","0","0","0","4"
"SMCOG19519","OTHER","0","0","0","0","4"
"SMCOG19520","OTHER","0","0","0","0","4"
"SMCOG19521","OTHER","0","0","0","0","4"
"SMCOG19522","OTHER","0","0","0","0","4"
"SMCOG19523","OTHER","0","0","0","0","4"
"SMCOG19524","OTHER","0","0","0","0","4"
"SMCOG19525","OTHER","0","0","0","0","4"
"SMCOG19526","OTHER","0","0","0","0","4"
"SMCOG19527","OTHER","0","0","0","0","4"
"SMCOG19528","OTHER","0","0","0","0","4"
"SMCOG19529","OTHER","0","0","0","0","4"
"SMCOG19530","OTHER","0","0","0","0","4"
"SMCOG19531","OTHER","0","0","0","0","4"
"SMCOG19532","OTHER","0","1","0","0","3"
"SMCOG19533","TRANSPORT","0","4","0","0","0"
"SMCOG19534","OTHER","0","0","0","0","4"
"SMCOG19535","OTHER","0","0","0","0","4"
"SMCOG19536","OTHER","0","0","0","0","4"
"SMCOG19537","OTHER","0","0","0","0","4"
"SMCOG19538","OTHER","0","0","0","0","4"
"SMCOG19539","OTHER","0","0","0","0","4"
"SMCOG19540","OTHER","0","0","0","0","4"
"SMCOG19541","OTHER","0","0","0","0","4"
"SMCOG19542","OTHER","0","0","0","0","4"
"SMCOG19543","OTHER","0","0","0","0","4"
"SMCOG19544","OTHER","0","0","0","0","4"
"SMCOG19545","REGULATOR","0","0","0","3","1"
"SMCOG19546","OTHER","0","0","0","0","4"
"SMCOG19547","OTHER","0","0","0","0","4"
"SMCOG19548","OTHER","0","0","0","0","4"
"SMCOG19549","OTHER","0","0","0","0","4"
"SMCOG19550","OTHER","0","0","0","0","4"
"SMCOG19551","CORE","0","0","3","0","1"
"SMCOG19552","OTHER","0","0","0","0","4"
"SMCOG19553","TAILORING","2","0","0","0","2"
"SMCOG19554","OTHER","0","0","0","0","4"
"SMCOG19555","OTHER","0","0","0","0","4"
"SMCOG19556","OTHER","0","0","0","0","4"
"SMCOG19557","OTHER","0","0","0","0","4"
"SMCOG19558","OTHER","0","0","0","0","4"
"SMCOG19559","OTHER","0","0","0","0","4"
"SMCOG19560","OTHER","0","0","0","0","4"
"SMCOG19561","OTHER","0","0","0","0","4"
"SMCOG19562","TAILORING","4","0","0","0","0"
"SMCOG19563","OTHER","0","0","0","0","4"
"SMCOG19564","OTHER","0","0","0","0","4"
"SMCOG19565","OTHER","0","0","0","0","4"
"SMCOG19566","OTHER","0","0","0","0","4"
"SMCOG19567","OTHER","0","0","0","0","4"
"SMCOG19568","OTHER","0","0","0","0","4"
"SMCOG19569","OTHER","0","0","0","0","4"
"SMCOG19570","OTHER","0","0","0","0","4"
"SMCOG19571","OTHER","0","0","0","0","4"
"SMCOG19572","OTHER","0","0","0","0","4"
"SMCOG19573","OTHER","0","0","0","0","4"
"SMCOG19574","OTHER","0","0","0","0","4"
"SMCOG19575","OTHER","0","0","0","0","4"
"SMCOG19576","CORE","0","0","4","0","0"
"SMCOG19577","OTHER","0","0","0","0","4"
"SMCOG19578","CORE","0","0","2","0","2"
"SMCOG19579","OTHER","0","0","0","0","4"
"SMCOG19580","OTHER","0","0","0","0","4"
"SMCOG19581","OTHER","0","0","0","0","4"
"SMCOG19582","OTHER","0","0","0","0","4"
"SMCOG19583","OTHER","0","0","0","0","4"
"SMCOG19584","OTHER","0","0","0","0","4"
"SMCOG19585","OTHER","0","0","0","0","4"
"SMCOG19586","OTHER","0","0","0","0","4"
"SMCOG19587","OTHER","0","0","0","0","4"
"SMCOG19588","REGULATOR","0","0","0","2","2"
"SMCOG19589","OTHER","0","0","0","0","4"
"SMCOG19590","OTHER","1","0","0","0","3"
"SMCOG19591","OTHER","1","0","0","0","3"
"SMCOG19592","OTHER","0","0","0","0","4"
"SMCOG19593","OTHER","0","0","0","0","4"
"SMCOG19594","OTHER","0","0","0","0","4"
"SMCOG19595","OTHER","0","0","0","0","4"
"SMCOG19596","OTHER","0","0","0","0","4"
"SMCOG19597","OTHER","0","0","0","0","4"
"SMCOG19598","OTHER","0","0","0","0","4"
"SMCOG19599","CORE","0","0","2","0","2"
"SMCOG19600","OTHER","0","0","0","0","4"
"SMCOG19601","OTHER","0","0","0","0","4"
"SMCOG19602","OTHER","0","0","0","0","4"
"SMCOG19603","OTHER","0","0","0","0","4"
"SMCOG19604","OTHER","0","0","0","0","4"
"SMCOG19605","OTHER","0","0","0","0","4"
"SMCOG19606","OTHER","0","0","0","0","4"
"SMCOG19607","OTHER","0","0","0","0","4"
"SMCOG19608","OTHER","0","0","0","0","4"
"SMCOG19609","OTHER","0","0","0","0","4"
"SMCOG19610","OTHER","1","0","0","0","3"
"SMCOG19611","OTHER","0","0","0","0","4"
"SMCOG19612","OTHER","0","0","0","1","3"
"SMCOG19613","OTHER","0","0","0","0","4"
"SMCOG19614","OTHER","0","0","0","0","4"
"SMCOG19615","TAILORING","2","0","0","0","2"
"SMCOG19616","OTHER","0","0","0","0","4"
"SMCOG19617","OTHER","0","0","0","0","4"
"SMCOG19618","OTHER","0","0","0","0","4"
"SMCOG19619","OTHER","0","0","0","1","3"
"SMCOG19620","OTHER","0","0","0","0","4"
"SMCOG19621","OTHER","0","0","0","0","4"
"SMCOG19622","OTHER","0","0","0","0","4"
"SMCOG19623","OTHER","0","0","0","0","4"
"SMCOG19624","TAILORING","3","0","0","0","1"
"SMCOG19625","OTHER","0","0","0","0","4"
"SMCOG19626","OTHER","0","0","0","0","4"
"SMCOG19627","OTHER","0","0","0","0","4"
"SMCOG19628","TAILORING","2","0","0","0","2"
"SMCOG19629","OTHER","0","0","0","0","4"
"SMCOG19630","OTHER","0","0","0","0","4"
"SMCOG19631","OTHER","0","0","1","0","3"
"SMCOG19632","OTHER","0","0","0","0","4"
"SMCOG19633","OTHER","0","0","0","0","4"
"SMCOG19634","OTHER","0","0","0","0","4"
"SMCOG19635","OTHER","0","0","0","0","4"
"SMCOG19636","OTHER","0","0","0","0","4"
"SMCOG19637","OTHER","0","0","0","0","4"
"SMCOG19638","OTHER","0","0","0","0","4"
"SMCOG19639","OTHER","0","0","0","0","4"
"SMCOG19640","OTHER","0","0","0","0","4"
"SMCOG19641","OTHER","0","0","0","0","4"
"SMCOG19642","OTHER","0","0","0","0","4"
"SMCOG19643","OTHER","0","0","0","0","4"
"SMCOG19644","OTHER","0","0","0","0","4"
"SMCOG19645","OTHER","0","0","0","0","4"
"SMCOG19646","OTHER","0","0","0","0","4"
"SMCOG19647","OTHER","0","0","0","0","4"
"SMCOG19648","OTHER","0","0","0","0","4"
"SMCOG19649","OTHER","0","0","0","0","4"
"SMCOG19650","OTHER","0","0","0","0","4"
"SMCOG19651","OTHER","0","0","0","0","4"
"SMCOG19652","OTHER","0","0","0","0","4"
"SMCOG19653","OTHER","0","0","0","0","4"
"SMCOG19654","OTHER","0","0","0","0","4"
"SMCOG19655","OTHER","0","0","0","0","4"
"SMCOG19656","OTHER","0","0","0","0","4"
"SMCOG19657","OTHER","0","0","0","0","4"
"SMCOG19658","OTHER","0","0","0","0","4"
"SMCOG19659","OTHER","0","0","0","0","4"
"SMCOG19660","OTHER","0","0","0","0","4"
"SMCOG19661","OTHER","0","0","0","0","4"
"SMCOG19662","OTHER","0","0","0","0","4"
"SMCOG19663","OTHER","0","0","0","0","4"
"SMCOG19664","REGULATOR","0","0","0","2","2"
"SMCOG19665","REGULATOR","0","0","0","4","0"
"SMCOG19666","OTHER","0","0","0","0","4"
"SMCOG19667","OTHER","0","0","0","0","4"
"SMCOG19668","OTHER","0","0","0","0","4"
"SMCOG19669","OTHER","0","0","1","0","3"
"SMCOG19670","OTHER","0","0","0","0","4"
"SMCOG19671","OTHER","0","0","0","0","4"
"SMCOG19672","OTHER","0","0","0","0","4"
"SMCOG19673","OTHER","0","0","0","0","4"
"SMCOG19674","OTHER","0","0","0","0","4"
"SMCOG19675","OTHER","0","0","0","0","4"
"SMCOG19676","OTHER","0","0","0","0","4"
"SMCOG19677","OTHER","0","0","0","0","4"
"SMCOG19678","OTHER","0","0","0","0","4"
"SMCOG19679","OTHER","0","0","0","1","3"
"SMCOG19680","TRANSPORT","0","4","0","0","0"
"SMCOG19681","OTHER","0","0","0","0","4"
"SMCOG19682","TAILORING","4","0","0","0","0"
"SMCOG19683","OTHER","0","0","0","0","4"
"SMCOG19684","OTHER","0","0","0","0","4"
"SMCOG19685","OTHER","0","0","0","0","4"
"SMCOG19686","OTHER","0","0","0","0","4"
"SMCOG19687","OTHER","0","0","0","0","4"
"SMCOG19688","OTHER","0","0","0","0","4"
"SMCOG19689","OTHER","0","0","0","0","4"
"SMCOG19690","OTHER","0","0","0","0","4"
"SMCOG19691","OTHER","0","0","0","0","4"
"SMCOG19692","OTHER","0","0","0","0","4"
"SMCOG19693","OTHER","0","0","0","0","4"
"SMCOG19694","OTHER","0","0","0","0","4"
"SMCOG19695","OTHER","0","0","0","0","4"
"SMCOG19696","OTHER","0","0","0","0","4"
"SMCOG19697","OTHER","0","0","0","0","4"
"SMCOG19698","OTHER","0","0","0","0","4"
"SMCOG19699","REGULATOR","1","0","0","3","0"
"SMCOG19700","OTHER","0","0","0","0","4"
"SMCOG19701","OTHER","0","0","0","0","4"
"SMCOG19702","OTHER","0","0","0","0","4"
"SMCOG19703","OTHER","0","0","0","0","4"
"SMCOG19704","OTHER","0","0","0","0","4"
"SMCOG19705","OTHER","0","0","0","0","4"
"SMCOG19706","OTHER","0","0","0","0","4"
"SMCOG19707","OTHER","0","0","0","0","4"
"SMCOG19708","TAILORING","3","0","0","0","1"
"SMCOG19709","OTHER","0","0","0","0","4"
"SMCOG19710","OTHER","0","0","0","0","4"
"SMCOG19711","OTHER","0","0","0","0","4"
"SMCOG19712","OTHER","0","0","0","0","4"
"SMCOG19713","OTHER","0","0","0","0","4"
"SMCOG19714","OTHER","0","0","0","0","4"
"SMCOG19715","OTHER","0","0","0","0","4"
"SMCOG19716","OTHER","0","0","0","0","4"
"SMCOG19717","OTHER","0","0","0","0","4"
"SMCOG19718","OTHER","0","0","0","0","4"
"SMCOG19719","OTHER","0","0","0","0","4"
"SMCOG19720","OTHER","0","0","0","0","4"
"SMCOG19721","OTHER","0","0","0","0","4"
"SMCOG19722","OTHER","0","0","0","0","4"
"SMCOG19723","OTHER","0","0","0","0","4"
"SMCOG19724","OTHER","0","0","0","0","4"
"SMCOG19725","OTHER","0","0","0","0","4"
"SMCOG19726","OTHER","0","0","0","0","4"
"SMCOG19727","OTHER","0","0","0","0","4"
"SMCOG19728","OTHER","0","0","0","0","4"
"SMCOG19729","TRANSPORT","0","3","0","0","1"
"SMCOG19730","TAILORING","4","0","0","0","0"
"SMCOG19731","OTHER","0","0","0","0","4"
"SMCOG19732","OTHER","0","0","0","0","4"
"SMCOG19733","OTHER","0","0","0","0","4"
"SMCOG19734","OTHER","0","0","0","0","4"
"SMCOG19735","OTHER","0","0","0","0","4"
"SMCOG19736","OTHER","0","0","0","0","4"
"SMCOG19737","OTHER","0","0","0","0","4"
"SMCOG19738","OTHER","0","0","0","0","4"
"SMCOG19739","OTHER","0","0","0","0","4"
"SMCOG19740","OTHER","0","0","0","0","4"
"SMCOG19741","OTHER","0","1","0","0","3"
"SMCOG19742","OTHER","0","0","0","0","4"
"SMCOG19743","OTHER","0","0","0","0","4"
"SMCOG19744","OTHER","0","0","0","0","4"
"SMCOG19745","OTHER","0","0","0","0","4"
"SMCOG19746","OTHER","0","0","0","0","4"
"SMCOG19747","OTHER","0","0","0","0","4"
"SMCOG19748","OTHER","0","0","0","0","4"
"SMCOG19749","OTHER","0","0","0","0","4"
"SMCOG19750","OTHER","0","0","0","0","4"
"SMCOG19751","OTHER","0","0","0","0","4"
"SMCOG19752","OTHER","0","0","0","0","4"
"SMCOG19753","OTHER","0","0","0","0","4"
"SMCOG19754","OTHER","0","0","0","0","4"
"SMCOG19755","OTHER","0","0","0","0","4"
"SMCOG19756","OTHER","0","0","0","0","4"
"SMCOG19757","OTHER","0","0","0","0","4"
"SMCOG19758","OTHER","0","0","0","0","4"
"SMCOG19759","OTHER","0","0","0","0","4"
"SMCOG19760","TAILORING","4","0","0","0","0"
"SMCOG19761","REGULATOR","0","0","0","3","1"
"SMCOG19762","OTHER","0","0","0","0","4"
"SMCOG19763","OTHER","0","0","0","0","4"
"SMCOG19764","OTHER","0","0","0","0","4"
"SMCOG19765","OTHER","0","0","0","0","4"
"SMCOG19766","OTHER","0","0","0","0","4"
"SMCOG19767","OTHER","0","0","0","0","4"
"SMCOG19768","OTHER","0","0","0","0","4"
"SMCOG19769","OTHER","0","0","0","0","4"
"SMCOG19770","OTHER","0","0","0","0","4"
"SMCOG19771","OTHER","0","0","0","0","4"
"SMCOG19772","OTHER","0","0","0","0","4"
"SMCOG19773","OTHER","0","0","0","0","4"
"SMCOG19774","OTHER","0","0","0","0","4"
"SMCOG19775","MIXED","1","0","1","0","2"
"SMCOG19776","TRANSPORT","0","3","0","0","1"
"SMCOG19777","OTHER","0","0","0","0","4"
"SMCOG19778","OTHER","0","0","0","0","4"
"SMCOG19779","TAILORING","2","0","0","0","2"
"SMCOG19780","OTHER","0","0","0","0","4"
"SMCOG19781","OTHER","0","0","0","0","4"
"SMCOG19782","OTHER","0","0","0","0","4"
"SMCOG19783","OTHER","0","0","0","0","4"
"SMCOG19784","OTHER","0","0","0","0","4"
"SMCOG19785","OTHER","0","0","0","0","4"
"SMCOG19786","OTHER","0","0","0","0","4"
"SMCOG19787","OTHER","0","0","0","0","4"
"SMCOG19788","OTHER","0","0","0","0","4"
"SMCOG19789","OTHER","0","0","0","0","4"
"SMCOG19790","REGULATOR","0","0","0","2","2"
"SMCOG19791","OTHER","0","0","0","0","4"
"SMCOG19792","OTHER","0","0","0","0","4"
"SMCOG19793","TRANSPORT","0","4","0","0","0"
"SMCOG19794","TAILORING","4","0","0","0","0"
"SMCOG19795","OTHER","0","0","0","0","4"
"SMCOG19796","OTHER","0","0","1","0","3"
"SMCOG19797","OTHER","0","0","0","0","4"
"SMCOG19798","OTHER","0","0","0","0","4"
"SMCOG19799","OTHER","0","0","0","0","4"
"SMCOG19800","OTHER","0","0","0","0","4"
"SMCOG19801","OTHER","0","0","0","0","4"
"SMCOG19802","OTHER","0","0","0","0","4"
"SMCOG19803","OTHER","0","0","0","0","4"
"SMCOG19804","OTHER","0","0","0","0","4"
"SMCOG19805","OTHER","0","0","0","0","4"
"SMCOG19806","OTHER","0","0","0","0","4"
"SMCOG19807","OTHER","0","0","0","0","4"
"SMCOG19808","OTHER","0","0","0","0","4"
"SMCOG19809","OTHER","0","0","0","0","4"
"SMCOG19810","OTHER","0","0","0","0","4"
"SMCOG19811","OTHER","0","0","0","0","4"
"SMCOG19812","OTHER","0","0","0","0","4"
"SMCOG19813","OTHER","0","0","0","0","4"
"SMCOG19814","OTHER","0","0","0","0","4"
"SMCOG19815","OTHER","0","0","0","0","4"
"SMCOG19816","OTHER","0","0","0","0","4"
"SMCOG19817","OTHER","0","0","0","0","4"
"SMCOG19818","OTHER","0","0","0","0","4"
"SMCOG19819","OTHER","0","0","0","1","3"
"SMCOG19820","OTHER","0","0","0","0","4"
"SMCOG19821","OTHER","0","0","0","0","4"
"SMCOG19822","OTHER","0","0","0","0","4"
"SMCOG19823","OTHER","0","0","0","0","4"
"SMCOG19824","TRANSPORT","0","2","0","0","2"
"SMCOG19825","OTHER","0","0","0","0","4"
"SMCOG19826","OTHER","0","0","0","0","4"
"SMCOG19827","REGULATOR","0","0","0","4","0"
"SMCOG19828","OTHER","0","0","0","0","4"
"SMCOG19829","OTHER","0","0","0","0","4"
"SMCOG19830","OTHER","0","0","0","0","4"
"SMCOG19831","OTHER","0","0","0","0","4"
"SMCOG19832","OTHER","0","0","0","0","4"
"SMCOG19833","OTHER","0","0","0","0","4"
"SMCOG19834","OTHER","0","0","0","0","4"
"SMCOG19835","OTHER","0","0","0","0","4"
"SMCOG19836","OTHER","1","0","0","0","3"
"SMCOG19837","OTHER","0","0","0","0","4"
"SMCOG19838","OTHER","0","0","0","0","4"
"SMCOG19839","OTHER","0","0","0","0","4"
"SMCOG19840","OTHER","0","0","0","0","4"
"SMCOG19841","TAILORING","3","0","0","0","1"
"SMCOG19842","TRANSPORT","0","2","0","0","2"
"SMCOG19843","TRANSPORT","0","4","0","0","0"
"SMCOG19844","REGULATOR","0","0","0","3","1"
"SMCOG19845","OTHER","0","0","0","0","4"
"SMCOG19846","OTHER","0","0","0","0","4"
"SMCOG19847","OTHER","0","0","0","0","4"
"SMCOG19848","OTHER","0","0","0","0","4"
"SMCOG19849","OTHER","0","0","0","0","4"
"SMCOG19850","OTHER","0","0","0","0","4"
"SMCOG19851","OTHER","0","0","0","0","4"
"SMCOG19852","OTHER","0","0","0","0","4"
"SMCOG19853","OTHER","0","0","0","0","4"
"SMCOG19854","OTHER","0","0","0","0","4"
"SMCOG19855","OTHER","0","0","0","0","4"
"SMCOG19856","OTHER","0","0","0","0","4"
"SMCOG19857","OTHER","0","0","0","0","4"
"SMCOG19858","OTHER","0","0","0","0","4"
"SMCOG19859","OTHER","0","0","0","0","4"
"SMCOG19860","OTHER","0","0","0","0","4"
"SMCOG19861","OTHER","0","0","0","0","4"
"SMCOG19862","OTHER","0","0","0","0","4"
"SMCOG19863","OTHER","0","0","0","0","4"
"SMCOG19864","OTHER","0","0","0","0","4"
"SMCOG19865","OTHER","0","0","0","0","4"
"SMCOG19866","OTHER","0","0","0","0","4"
"SMCOG19867","REGULATOR","0","0","0","3","1"
"SMCOG19868","OTHER","0","0","0","0","4"
"SMCOG19869","OTHER","0","0","0","0","4"
"SMCOG19870","OTHER","0","0","0","0","4"
"SMCOG19871","OTHER","0","0","0","0","4"
"SMCOG19872","OTHER","0","0","0","0","4"
"SMCOG19873","OTHER","0","0","0","0","4"
"SMCOG19874","OTHER","0","0","0","0","4"
"SMCOG19875","OTHER","0","0","0","0","4"
"SMCOG19876","OTHER","0","0","0","0","4"
"SMCOG19877","OTHER","0","0","0","0","4"
"SMCOG19878","OTHER","0","0","0","0","4"
"SMCOG19879","REGULATOR","0","0","0","4","0"
"SMCOG19880","OTHER","0","0","0","0","4"
"SMCOG19881","OTHER","0","0","0","0","4"
"SMCOG19882","OTHER","0","0","0","0","4"
"SMCOG19883","OTHER","0","0","0","0","4"
"SMCOG19884","OTHER","0","0","0","0","4"
"SMCOG19885","OTHER","0","0","0","0","4"
"SMCOG19886","OTHER","0","0","0","0","4"
"SMCOG19887","OTHER","0","0","0","0","4"
"SMCOG19888","OTHER","0","0","0","0","4"
"SMCOG19889","OTHER","0","0","0","0","4"
"SMCOG19890","OTHER","1","0","0","0","3"
"SMCOG19891","OTHER","0","0","0","1","3"
"SMCOG19892","OTHER","0","0","0","0","4"
"SMCOG19893","OTHER","0","0","0","0","4"
"SMCOG19894","OTHER","0","0","0","0","4"
"SMCOG19895","OTHER","0","0","0","0","4"
"SMCOG19896","OTHER","0","0","0","0","4"
"SMCOG19897","OTHER","0","0","0","0","4"
"SMCOG19898","OTHER","0","0","0","0","4"
"SMCOG19899","OTHER","0","0","0","0","4"
"SMCOG19900","OTHER","0","0","0","0","4"
"SMCOG19901","TRANSPORT","0","4","0","0","0"
"SMCOG19902","OTHER","0","0","0","0","4"
"SMCOG19903","TAILORING","4","0","0","0","0"
"SMCOG19904","OTHER","0","0","0","0","4"
"SMCOG19905","OTHER","0","0","0","0","4"
"SMCOG19906","OTHER","0","0","0","0","4"
"SMCOG19907","OTHER","0","0","0","0","4"
"SMCOG19908","OTHER","0","0","0","0","4"
"SMCOG19909","TAILORING","2","0","0","0","2"
"SMCOG19910","OTHER","0","1","0","0","3"
"SMCOG19911","OTHER","0","1","0","0","3"
"SMCOG19912","OTHER","0","0","0","0","4"
"SMCOG19913","OTHER","0","0","0","0","4"
"SMCOG19914","OTHER","0","0","0","1","3"
"SMCOG19915","OTHER","0","0","0","0","4"
"SMCOG19916","TAILORING","2","0","0","0","2"
"SMCOG19917","OTHER","0","0","0","1","3"
"SMCOG19918","TAILORING","2","0","0","0","2"
"SMCOG19919","OTHER","0","0","0","0","4"
"SMCOG19920","OTHER","0","0","0","0","4"
"SMCOG19921","OTHER","0","0","0","0","4"
"SMCOG19922","OTHER","0","0","0","0","4"
"SMCOG19923","OTHER","0","0","0","0","4"
"SMCOG19924","OTHER","0","0","0","0","4"
"SMCOG19925","OTHER","0","0","0","0","4"
"SMCOG19926","OTHER","0","0","0","0","4"
"SMCOG19927","OTHER","0","0","0","0","4"
"SMCOG19928","OTHER","0","0","0","0","4"
"SMCOG19929","OTHER","0","0","0","0","4"
"SMCOG19930","OTHER","0","0","0","0","4"
"SMCOG19931","OTHER","0","0","0","0","4"
"SMCOG19932","OTHER","0","0","0","1","3"
"SMCOG19933","OTHER","0","0","0","0","4"
"SMCOG19934","OTHER","0","0","0","0","4"
"SMCOG19935","OTHER","0","0","0","0","4"
"SMCOG19936","OTHER","0","1","0","0","3"
"SMCOG19937","OTHER","0","0","0","0","4"
"SMCOG19938","TAILORING","3","0","0","0","1"
"SMCOG19939","OTHER","0","0","0","0","4"
"SMCOG19940","OTHER","0","0","0","0","4"
"SMCOG19941","OTHER","0","0","0","0","4"
"SMCOG19942","OTHER","0","0","0","0","4"
"SMCOG19943","OTHER","0","0","0","0","4"
"SMCOG19944","OTHER","0","0","0","0","4"
"SMCOG19945","OTHER","0","0","0","0","4"
"SMCOG19946","OTHER","0","0","0","0","4"
"SMCOG19947","OTHER","0","0","0","0","4"
"SMCOG19948","OTHER","0","0","0","0","4"
"SMCOG19949","TAILORING","4","0","0","0","0"
"SMCOG19950","OTHER","0","0","0","0","4"
"SMCOG19951","OTHER","1","0","0","0","3"
"SMCOG19952","OTHER","0","0","0","0","4"
"SMCOG19953","OTHER","0","0","0","0","4"
"SMCOG19954","OTHER","0","0","0","0","4"
"SMCOG19955","OTHER","0","0","0","0","4"
"SMCOG19956","OTHER","0","0","0","0","4"
"SMCOG19957","OTHER","0","0","0","1","3"
"SMCOG19958","OTHER","0","0","0","0","4"
"SMCOG19959","OTHER","0","0","0","0","4"
"SMCOG19960","OTHER","0","0","0","0","4"
"SMCOG19961","OTHER","0","0","0","0","4"
"SMCOG19962","OTHER","0","0","0","0","4"
"SMCOG19963","OTHER","0","0","0","0","4"
"SMCOG19964","OTHER","0","0","0","1","3"
"SMCOG19965","OTHER","0","0","0","0","4"
"SMCOG19966","OTHER","0","0","0","1","3"
"SMCOG19967","OTHER","0","0","0","0","4"
"SMCOG19968","OTHER","1","0","0","0","3"
"SMCOG19969","OTHER","0","0","0","0","4"
"SMCOG19970","OTHER","0","0","0","0","4"
"SMCOG19971","OTHER","0","0","0","0","4"
"SMCOG19972","OTHER","0","0","0","0","4"
"SMCOG19973","OTHER","0","0","0","0","4"
"SMCOG19974","OTHER","0","0","0","0","4"
"SMCOG19975","OTHER","0","0","0","0","4"
"SMCOG19976","OTHER","0","0","0","0","4"
"SMCOG19977","OTHER","0","0","0","0","4"
"SMCOG19978","OTHER","0","0","0","0","4"
"SMCOG19979","OTHER","0","0","0","0","4"
"SMCOG19980","OTHER","0","0","0","0","4"
"SMCOG19981","OTHER","0","0","0","0","4"
"SMCOG19982","OTHER","0","0","0","0","4"
"SMCOG19983","OTHER","0","0","0","0","4"
"SMCOG19984","OTHER","0","0","0","0","4"
"SMCOG19985","OTHER","0","0","0","1","3"
"SMCOG19986","OTHER","0","0","0","0","4"
"SMCOG19987","OTHER","0","0","0","0","4"
"SMCOG19988","OTHER","0","0","0","0","4"
"SMCOG19989","OTHER","0","0","0","0","4"
"SMCOG19990","OTHER","0","0","0","0","4"
"SMCOG19991","OTHER","0","0","0","0","4"
"SMCOG19992","OTHER","0","0","0","0","4"
"SMCOG19993","OTHER","0","0","0","0","4"
"SMCOG19994","OTHER","0","0","0","0","4"
"SMCOG19995","CORE","0","0","3","0","1"
"SMCOG19996","OTHER","0","0","0","0","4"
"SMCOG19997","OTHER","0","0","0","0","4"
"SMCOG19998","OTHER","0","0","0","0","4"
"SMCOG19999","OTHER","0","0","0","0","4"
"SMCOG20000","OTHER","0","0","0","0","4"
